User_ID,Subscription_Duration_Months,Monthly_Fee,Watch_Time_Hours,Device_Type,Payment_Method,Customer_Support_Interactions,Churn
1970,24,9.99,29.241815910239346,Mobile,PayPal,3,0
1971,4,14.99,9.50776749952981,Mobile,Credit Card,1,0
1972,12,14.99,26.845747250358475,PC,Credit Card,0,0
1973,59,19.99,13.593419773972368,Smart TV,Credit Card,1,0
1974,58,14.99,30.905176747426687,Smart TV,PayPal,1,0
1975,37,19.99,8.81647773999518,Smart TV,Carrier Billing,3,0
1976,37,9.99,21.09807352856933,Smart TV,Carrier Billing,1,0
1977,43,14.99,8.421175680834112,PC,Carrier Billing,2,0
1978,6,9.99,21.258099534852935,Tablet,Credit Card,2,0
1979,39,9.99,40.22486906000581,Smart TV,PayPal,2,0
1980,56,9.99,27.21268080256527,PC,Credit Card,1,0
1981,46,9.99,19.673714980906432,Smart TV,PayPal,1,0
1982,24,14.99,0.0,Mobile,PayPal,2,0
1983,11,9.99,14.643128818564335,Smart TV,PayPal,1,0
1984,13,19.99,24.746536457573452,PC,Credit Card,2,0
1985,34,14.99,14.89142324397616,Mobile,PayPal,2,0
1986,25,9.99,34.2715024796344,Mobile,Credit Card,2,0
1987,7,14.99,20.715381624506033,Smart TV,Credit Card,4,0
1988,52,19.99,30.785951161118735,Smart TV,PayPal,0,0
1989,4,9.99,22.049008579771243,Mobile,PayPal,2,0
1990,59,19.99,17.240178568932503,Tablet,PayPal,0,0
1991,8,9.99,15.286734964296073,PC,Credit Card,2,0
1992,20,19.99,9.87845961677721,PC,PayPal,1,0
1993,29,9.99,30.966131834620526,PC,PayPal,1,0
1994,54,14.99,15.719880679457976,PC,Carrier Billing,2,0
1995,53,9.99,25.222968416165916,PC,Carrier Billing,2,0
1996,51,14.99,14.742550167319537,Mobile,Carrier Billing,2,0
1997,45,9.99,9.169710954076818,PC,PayPal,0,0
1998,46,9.99,25.551408106255693,Tablet,Credit Card,2,0
1999,10,19.99,12.532961037191042,Tablet,Carrier Billing,2,0
2000,43,19.99,15.995127551328626,Smart TV,Credit Card,2,0
2001,34,19.99,7.513115145714108,Smart TV,Carrier Billing,0,0
2002,57,9.99,15.068767484205313,Smart TV,Carrier Billing,3,0
2003,26,9.99,20.241071682878946,Smart TV,Credit Card,1,0
2004,41,9.99,17.125090198754698,Mobile,Carrier Billing,2,0
2005,49,14.99,28.18226616459615,Tablet,Credit Card,6,0
2006,58,14.99,21.455207430655125,Mobile,PayPal,1,0
2007,3,9.99,50.87313811112344,Tablet,PayPal,1,0
2008,56,19.99,24.242505876688533,Mobile,Credit Card,2,0
2009,6,19.99,2.6451246483235487,Tablet,Credit Card,0,1
2010,5,19.99,17.871175840893553,Smart TV,PayPal,1,0
2011,5,9.99,18.73751852250412,Tablet,Credit Card,3,0
2012,54,19.99,13.863687616197158,Smart TV,PayPal,0,0
2013,47,9.99,20.72610834236219,Tablet,PayPal,2,0
2014,23,14.99,13.56602937799624,Mobile,Credit Card,0,0
2015,49,19.99,23.328197989431953,PC,Carrier Billing,0,0
2016,9,14.99,0.9131228722917655,Tablet,Credit Card,1,0
2017,35,19.99,31.44158471791915,Mobile,PayPal,3,0
2018,20,9.99,4.217096238495895,PC,Carrier Billing,4,1
2019,58,9.99,17.364444479834646,Mobile,Carrier Billing,0,0
2020,49,9.99,12.67293210902826,PC,PayPal,4,0
2021,59,9.99,23.05920071047413,Smart TV,Carrier Billing,2,0
2022,42,19.99,18.167588892646712,Tablet,Carrier Billing,0,0
2023,35,14.99,22.516506656796395,Mobile,Credit Card,1,0
2024,50,9.99,31.111924114542774,Tablet,PayPal,1,0
2025,18,19.99,27.686154376669617,Smart TV,Carrier Billing,3,0
2026,17,14.99,20.363073417415592,Smart TV,PayPal,1,0
2027,24,9.99,24.595077666386615,Tablet,Credit Card,1,0
2028,3,14.99,39.60007518815593,Mobile,Credit Card,1,0
2029,32,9.99,28.04238294682675,Mobile,Credit Card,1,0
2030,35,14.99,17.064620657127826,Mobile,Carrier Billing,1,0
2031,38,14.99,32.778643373901296,Tablet,Credit Card,2,0
2032,13,9.99,23.913103208194432,Mobile,PayPal,2,0
2033,56,19.99,10.372251487329352,Mobile,Credit Card,0,0
2034,47,14.99,18.1927770981822,PC,Carrier Billing,3,0
2035,25,9.99,5.277426365170273,Mobile,Credit Card,3,0
2036,9,14.99,0.0,Smart TV,Carrier Billing,1,0
2037,4,14.99,10.50959708784434,Mobile,PayPal,0,0
2038,14,19.99,21.225810686804728,Tablet,Credit Card,1,0
2039,37,14.99,21.255088744821876,Tablet,Credit Card,2,0
2040,34,14.99,5.88424314874937,Mobile,PayPal,2,0
2041,11,9.99,0.0,Tablet,PayPal,3,0
2042,41,9.99,34.70762474320718,Tablet,Carrier Billing,3,0
2043,56,19.99,20.952931191602342,Mobile,Credit Card,2,0
2044,3,14.99,35.55711977916249,PC,Credit Card,2,0
2045,59,14.99,34.98591096835703,PC,Credit Card,2,0
2046,28,14.99,27.347096675729954,PC,Credit Card,1,0
2047,29,19.99,20.591435816917926,PC,PayPal,0,0
2048,9,14.99,16.023491858045602,Smart TV,Credit Card,2,0
2049,3,9.99,27.185965232500372,Mobile,Credit Card,1,0
2050,25,19.99,18.40142134164262,Tablet,Credit Card,1,0
2051,34,9.99,14.103807374395135,Tablet,Carrier Billing,0,0
2052,12,9.99,0.0,Mobile,Carrier Billing,0,0
2053,42,19.99,19.168946915833946,Tablet,Carrier Billing,3,0
2054,9,9.99,30.9667088749613,Smart TV,PayPal,1,0
2055,15,14.99,32.59316579895051,PC,PayPal,0,0
2056,40,19.99,20.532787105648698,Mobile,PayPal,4,0
2057,25,9.99,11.112896493932736,Tablet,Credit Card,1,0
2058,5,14.99,29.027438555188002,Smart TV,Credit Card,1,0
2059,11,14.99,19.846345523532587,Tablet,PayPal,2,0
2060,59,9.99,16.343246652733917,Smart TV,Carrier Billing,0,0
2061,34,14.99,5.4408508053419435,Tablet,Credit Card,3,0
2062,24,19.99,41.03761476945794,PC,Carrier Billing,3,0
2063,15,9.99,27.38398449060537,Mobile,Credit Card,1,0
2064,38,14.99,28.462485085725,PC,Credit Card,1,0
2065,8,14.99,11.371907363918943,PC,Carrier Billing,1,0
2066,59,9.99,20.79749667488498,Tablet,PayPal,1,0
2067,5,9.99,19.185061340405078,PC,Carrier Billing,2,0
2068,48,9.99,27.820946110195614,Mobile,PayPal,0,0
2069,26,9.99,33.59718456144806,Smart TV,PayPal,2,0
2070,18,19.99,5.657844026430306,Smart TV,Credit Card,1,0
2071,6,9.99,9.253224020168936,Tablet,Credit Card,1,0
2072,37,19.99,26.45737850377905,Mobile,Credit Card,0,0
2073,48,19.99,14.919706405575527,Mobile,PayPal,1,0
2074,13,9.99,28.148741178747695,Smart TV,PayPal,0,0
2075,28,19.99,16.2694065561799,Smart TV,Carrier Billing,2,0
2076,5,9.99,7.512253693250035,PC,Credit Card,4,1
2077,13,9.99,2.406505112163714,Tablet,Credit Card,1,1
2078,17,14.99,24.841279200392297,Smart TV,PayPal,2,0
2079,50,9.99,25.08650543547419,Smart TV,Credit Card,1,0
2080,40,14.99,29.702157422712176,Mobile,PayPal,1,0
2081,45,19.99,23.278736063104585,Mobile,Carrier Billing,1,0
2082,32,14.99,0.0,Mobile,Carrier Billing,0,0
2083,29,19.99,25.034341078469108,Smart TV,Credit Card,2,0
2084,51,9.99,5.425425354914395,Tablet,Carrier Billing,1,0
2085,58,19.99,1.3228200184031849,PC,Credit Card,0,1
2086,3,19.99,0.11845381078504147,Tablet,Credit Card,2,1
2087,56,9.99,0.0,Smart TV,PayPal,2,0
2088,40,19.99,22.78978101915649,PC,PayPal,1,0
2089,34,9.99,12.688157590859598,Tablet,Credit Card,1,0
2090,40,14.99,4.80894708757436,Smart TV,Carrier Billing,2,1
2091,27,9.99,20.230825557024048,Tablet,Carrier Billing,2,0
2092,13,9.99,8.940667754200442,Smart TV,Credit Card,1,0
2093,45,19.99,29.810709238787137,Mobile,Credit Card,0,0
2094,33,14.99,34.502193738337084,Tablet,Carrier Billing,2,0
2095,6,9.99,17.82397764220687,Mobile,Carrier Billing,1,0
2096,24,14.99,33.77274386508468,Mobile,PayPal,3,0
2097,19,14.99,33.755907606524076,PC,PayPal,0,0
2098,16,19.99,20.846077437129445,PC,Carrier Billing,0,0
2099,40,9.99,37.334534666048015,Tablet,PayPal,0,0
2100,28,19.99,13.78337994952483,Smart TV,PayPal,5,0
2101,33,9.99,0.44744840908428074,PC,Credit Card,0,0
2102,59,14.99,4.456219208763992,PC,PayPal,2,1
2103,59,9.99,13.323153453067778,Mobile,PayPal,1,0
2104,48,9.99,25.34302049730166,Mobile,Credit Card,2,0
2105,41,14.99,8.451771322737178,Smart TV,Carrier Billing,1,0
2106,13,14.99,13.241991465715047,PC,PayPal,2,0
2107,43,9.99,7.505235114580991,PC,PayPal,1,0
2108,45,19.99,13.47098014821551,Smart TV,Carrier Billing,3,0
2109,25,9.99,33.427094389440946,PC,PayPal,2,0
2110,53,14.99,23.575758908293015,Tablet,Carrier Billing,0,0
2111,42,19.99,14.230107334078337,Tablet,Credit Card,4,0
2112,36,14.99,32.20471123186723,Smart TV,Carrier Billing,1,0
2113,27,14.99,20.25665237997579,Mobile,Carrier Billing,7,0
2114,38,19.99,21.33655501056247,Smart TV,Carrier Billing,0,0
2115,7,14.99,31.427752666675524,Tablet,Credit Card,3,0
2116,5,14.99,16.573788701522872,PC,Carrier Billing,2,0
2117,43,14.99,29.16240462969932,PC,Carrier Billing,5,0
2118,45,14.99,28.44928641765585,Mobile,Credit Card,0,0
2119,58,14.99,18.544550263602293,Mobile,PayPal,3,0
2120,57,14.99,6.038066839541143,Tablet,PayPal,1,0
2121,51,14.99,20.126917641127086,Mobile,Carrier Billing,1,0
2122,31,14.99,31.37253246641683,Smart TV,Credit Card,0,0
2123,23,14.99,28.19768069475488,Tablet,Credit Card,1,0
2124,42,9.99,37.10250391117314,PC,Carrier Billing,2,0
2125,10,9.99,15.095997934268375,PC,Carrier Billing,0,0
2126,32,14.99,27.793004727322355,PC,PayPal,1,0
2127,43,9.99,9.937122461620548,Mobile,PayPal,2,0
2128,53,19.99,22.015839606403627,Tablet,Carrier Billing,1,0
2129,30,9.99,31.054124052149824,Mobile,Credit Card,1,0
2130,39,14.99,29.064245874010425,Smart TV,Carrier Billing,1,0
2131,31,14.99,21.030730419240875,Tablet,Credit Card,2,0
2132,18,9.99,17.319478374387096,Mobile,PayPal,0,0
2133,36,14.99,10.05169008630726,PC,Carrier Billing,4,0
2134,2,19.99,17.74226727284198,PC,Credit Card,0,0
2135,14,19.99,6.897961584612695,Smart TV,PayPal,2,0
2136,13,14.99,16.568059517355785,Smart TV,Carrier Billing,3,0
2137,29,19.99,1.9377678466010337,Smart TV,Carrier Billing,2,1
2138,12,19.99,6.813327719713413,PC,PayPal,2,0
2139,39,9.99,28.528059005567748,Mobile,Carrier Billing,2,0
2140,2,19.99,27.413940915019882,PC,PayPal,1,1
2141,32,9.99,17.111521612680306,PC,Credit Card,1,0
2142,13,14.99,20.64768789619632,PC,Carrier Billing,2,0
2143,46,9.99,21.988956723491754,Mobile,PayPal,0,0
2144,27,14.99,24.60328390011182,PC,PayPal,1,0
2145,49,14.99,23.533167072516935,Smart TV,Credit Card,2,0
2146,41,14.99,6.632241217247525,Smart TV,Carrier Billing,0,0
2147,17,14.99,0.0,Smart TV,PayPal,0,0
2148,40,14.99,9.83111450870888,Smart TV,PayPal,0,0
2149,31,9.99,18.456696241202895,PC,PayPal,2,0
2150,34,14.99,29.60183669374349,PC,Carrier Billing,0,0
2151,24,19.99,22.34359690728982,PC,Carrier Billing,1,0
2152,45,19.99,25.343765628400476,Smart TV,Credit Card,1,0
2153,35,14.99,11.031183785656275,Mobile,Credit Card,0,0
2154,48,19.99,19.29271100478992,Tablet,Credit Card,2,0
2155,6,9.99,20.654848594572115,Tablet,Carrier Billing,1,0
2156,19,9.99,12.443231612711015,Tablet,PayPal,2,0
2157,30,14.99,9.304400941226781,Mobile,Carrier Billing,1,0
2158,7,14.99,17.73322222903962,PC,Carrier Billing,4,0
2159,10,14.99,26.612363481148584,Tablet,Carrier Billing,3,0
2160,41,19.99,10.950485110868561,Tablet,Credit Card,3,0
2161,32,19.99,17.918072672192622,PC,PayPal,4,0
2162,34,9.99,33.54989634341607,Tablet,Carrier Billing,0,0
2163,28,19.99,14.806586891188697,PC,Credit Card,1,0
2164,15,9.99,20.072829870504194,Tablet,Carrier Billing,2,0
2165,30,19.99,18.94291919024312,PC,PayPal,4,1
2166,37,9.99,18.122083718438613,Smart TV,Credit Card,1,0
2167,29,14.99,36.68478164334009,Mobile,Carrier Billing,0,0
2168,22,19.99,23.057533090340602,Tablet,Credit Card,0,0
2169,4,9.99,4.298179002626426,PC,PayPal,1,1
2170,20,19.99,35.28419846573091,Smart TV,PayPal,1,0
2171,32,14.99,22.748134611974876,PC,Credit Card,2,0
2172,36,9.99,16.264256363470317,Tablet,Carrier Billing,2,0
2173,50,19.99,33.49442505638825,Tablet,PayPal,2,0
2174,4,19.99,12.213100368749387,Tablet,PayPal,0,0
2175,27,14.99,37.15700092880604,Tablet,Carrier Billing,1,0
2176,17,14.99,20.933026425675607,Tablet,Credit Card,1,0
2177,12,9.99,30.05558847006178,Smart TV,Credit Card,3,0
2178,22,19.99,50.6750211158665,PC,Carrier Billing,3,0
2179,17,19.99,21.800915388110855,PC,PayPal,3,0
2180,10,14.99,19.03168099959826,Tablet,PayPal,2,0
2181,54,14.99,9.329703954059207,PC,Carrier Billing,2,0
2182,1,9.99,18.794295432307855,Smart TV,Carrier Billing,1,0
2183,22,19.99,9.638282247326682,Tablet,Credit Card,2,0
2184,26,19.99,18.13031570532057,Mobile,Credit Card,1,0
2185,56,9.99,48.94684130473334,Smart TV,Carrier Billing,2,0
2186,59,9.99,21.19597954574859,Tablet,PayPal,0,0
2187,18,14.99,14.463124840758969,PC,Credit Card,1,0
2188,50,14.99,17.90281923177168,Smart TV,Carrier Billing,2,0
2189,14,9.99,15.881286007568653,Tablet,PayPal,1,0
2190,47,9.99,30.484018731416267,PC,Credit Card,0,0
2191,29,19.99,19.097754020998412,PC,Carrier Billing,1,0
2192,12,9.99,36.08888093413138,Tablet,Carrier Billing,1,0
2193,36,9.99,16.839007159489487,Smart TV,PayPal,2,0
2194,59,19.99,17.48420722973103,Tablet,PayPal,1,0
2195,35,9.99,11.032156142775861,Tablet,Carrier Billing,0,0
2196,52,14.99,16.166180977387313,Tablet,PayPal,1,0
2197,12,14.99,2.664297715785466,Tablet,Carrier Billing,3,1
2198,7,19.99,0.0,Tablet,PayPal,0,0
2199,29,9.99,26.246733536989463,PC,PayPal,6,0
2200,11,14.99,2.5455937007906293,Tablet,Credit Card,2,0
2201,33,14.99,24.0596549918302,Smart TV,Credit Card,1,0
2202,6,14.99,14.995031501552143,Mobile,PayPal,0,0
2203,47,14.99,29.395289721634185,Tablet,Carrier Billing,0,0
2204,15,9.99,2.765955792861405,Smart TV,PayPal,3,1
2205,32,9.99,25.98250813681366,Mobile,Credit Card,1,0
2206,51,9.99,23.31599954279061,Smart TV,Carrier Billing,2,0
2207,11,9.99,23.62516225281767,PC,PayPal,2,0
2208,58,14.99,31.23898866891339,PC,PayPal,2,0
2209,23,19.99,20.70287067089134,Mobile,PayPal,0,0
2210,26,19.99,0.0,Mobile,PayPal,1,0
2211,34,14.99,24.491080906903868,Mobile,Credit Card,1,0
2212,46,14.99,23.196726125760517,PC,Credit Card,0,0
2213,34,19.99,17.55374916958725,PC,Credit Card,0,0
2214,29,19.99,11.58227092321124,Smart TV,Credit Card,2,0
2215,4,14.99,16.390806770067158,PC,Carrier Billing,4,1
2216,17,14.99,34.58059776649104,Mobile,Carrier Billing,6,0
2217,35,9.99,10.800921554260993,Tablet,Carrier Billing,1,0
2218,13,9.99,2.5958852594394806,Tablet,PayPal,4,1
2219,41,19.99,5.317373130379529,Mobile,Carrier Billing,1,0
2220,39,14.99,19.647040828113198,PC,Credit Card,0,0
2221,15,19.99,36.708505294436605,Mobile,Credit Card,2,0
2222,55,9.99,42.04850722078152,PC,PayPal,1,0
2223,29,9.99,26.502315094495458,Tablet,Carrier Billing,2,0
2224,29,19.99,10.187540513993302,Smart TV,PayPal,1,0
2225,11,9.99,11.24908244624978,PC,PayPal,1,0
2226,52,14.99,28.758373287657037,Smart TV,Carrier Billing,1,0
2227,32,19.99,33.316354299678395,Tablet,PayPal,2,0
2228,2,14.99,13.580030055466649,Smart TV,Carrier Billing,0,0
2229,47,14.99,34.244504949072734,Smart TV,Carrier Billing,2,0
2230,14,9.99,17.704398269962795,Mobile,PayPal,2,0
2231,20,14.99,27.142839761013747,Smart TV,Credit Card,0,0
2232,22,19.99,31.454669865593402,Tablet,Carrier Billing,2,0
2233,11,14.99,5.182321510264172,PC,Credit Card,1,0
2234,27,14.99,24.514387665334755,Smart TV,Credit Card,1,0
2235,3,14.99,34.28642544014555,PC,Carrier Billing,3,0
2236,17,14.99,14.393349796393387,Mobile,Credit Card,2,0
2237,44,14.99,9.434185644227659,Tablet,PayPal,1,0
2238,56,9.99,24.947854353300983,Tablet,PayPal,1,0
2239,28,19.99,21.334432790439806,PC,Credit Card,2,0
2240,29,9.99,16.726959687256198,Tablet,PayPal,0,0
2241,21,19.99,19.977872900402442,Mobile,Carrier Billing,3,0
2242,47,19.99,3.297059942441493,PC,Carrier Billing,1,1
2243,16,19.99,24.044753228505407,Tablet,Credit Card,2,0
2244,37,19.99,35.92597855340354,Mobile,PayPal,1,0
2245,59,19.99,12.853242102159284,Mobile,Credit Card,0,0
2246,20,14.99,11.715830695496898,Smart TV,PayPal,2,0
2247,6,9.99,21.72561743990884,Tablet,Carrier Billing,2,0
2248,19,9.99,48.45877450289003,PC,PayPal,1,0
2249,57,14.99,30.99883273553469,Smart TV,PayPal,0,0
2250,5,19.99,19.05825215270701,PC,Credit Card,1,0
2251,3,9.99,20.39598818052138,Smart TV,Carrier Billing,0,0
2252,59,14.99,31.988468756167485,Mobile,PayPal,2,0
2253,1,14.99,10.9062475247092,Smart TV,Carrier Billing,3,0
2254,58,9.99,26.117426066644043,Smart TV,PayPal,0,0
2255,38,9.99,8.82544991105811,Smart TV,Carrier Billing,1,0
2256,15,19.99,29.249146692185434,Tablet,PayPal,0,0
2257,34,19.99,17.060456077857836,Smart TV,Carrier Billing,1,0
2258,35,9.99,22.006941252429247,Mobile,PayPal,4,0
2259,49,19.99,16.411239151318668,PC,Carrier Billing,2,0
2260,25,14.99,26.98686709353315,Tablet,PayPal,5,0
2261,24,19.99,18.253180834105038,Mobile,PayPal,0,0
2262,12,19.99,41.579716860282595,Tablet,Carrier Billing,0,0
2263,18,14.99,34.18867589802212,PC,Credit Card,0,0
2264,15,19.99,6.957113376972554,PC,PayPal,2,0
2265,44,14.99,21.91456136149935,PC,PayPal,1,0
2266,16,19.99,27.351552319892512,Tablet,Credit Card,3,0
2267,27,9.99,15.418406714067862,Tablet,PayPal,2,0
2268,8,19.99,32.124767039620096,PC,Carrier Billing,1,0
2269,46,9.99,30.94650815910273,PC,Credit Card,1,0
2270,25,9.99,19.164374468071372,Mobile,PayPal,2,0
2271,17,9.99,29.81215884073383,PC,Carrier Billing,1,0
2272,29,9.99,0.0,Smart TV,Carrier Billing,2,0
2273,53,9.99,33.575882092768424,Tablet,Credit Card,1,0
2274,8,14.99,28.865088020755252,Mobile,Credit Card,2,0
2275,15,14.99,9.123223052687418,Tablet,Credit Card,1,0
2276,27,14.99,22.518803600928553,PC,Carrier Billing,3,0
2277,46,9.99,0.0,Smart TV,PayPal,2,0
2278,50,19.99,12.365763671437698,PC,Carrier Billing,2,0
2279,52,14.99,30.95639338082413,Tablet,Carrier Billing,4,0
2280,7,19.99,19.871638415948485,Mobile,Credit Card,1,0
2281,3,19.99,19.317970274764484,Tablet,PayPal,4,1
2282,29,9.99,20.452261906465576,Mobile,Carrier Billing,0,0
2283,44,9.99,19.285703537624947,Smart TV,Credit Card,3,0
2284,53,9.99,29.874897169687276,PC,Credit Card,0,0
2285,24,14.99,13.810103855521367,PC,PayPal,3,0
2286,58,9.99,24.193460736613446,Smart TV,PayPal,4,0
2287,3,14.99,8.553823351234051,Tablet,Credit Card,0,0
2288,20,14.99,27.410992282667113,Smart TV,PayPal,3,0
2289,46,14.99,16.786288981478084,PC,PayPal,2,0
2290,15,14.99,19.59012467155386,Mobile,Carrier Billing,0,0
2291,25,9.99,16.378290611415473,PC,PayPal,3,0
2292,30,14.99,17.643465994847976,Tablet,Credit Card,2,0
2293,14,9.99,9.95273772354545,Mobile,PayPal,0,0
2294,7,9.99,23.292500621593337,Tablet,Carrier Billing,3,0
2295,17,14.99,25.54664097368826,PC,PayPal,1,0
2296,44,9.99,6.693598461539789,PC,Carrier Billing,2,0
2297,20,19.99,14.036000940201927,Mobile,PayPal,2,0
2298,36,9.99,20.300138426166246,Tablet,PayPal,1,0
2299,9,9.99,14.013518618006636,Mobile,Credit Card,2,0
2300,38,14.99,17.771783858132753,Mobile,Credit Card,2,0
2301,48,14.99,36.16101740490015,Tablet,PayPal,3,0
2302,57,9.99,9.818372145409082,Mobile,PayPal,0,0
2303,22,14.99,0.0,Smart TV,Carrier Billing,1,0
2304,54,19.99,14.012601876936852,Mobile,Carrier Billing,1,0
2305,53,19.99,16.71840315020308,PC,Credit Card,2,0
2306,53,14.99,15.100100511187183,Tablet,PayPal,1,0
2307,2,9.99,22.68811197182042,PC,PayPal,1,0
2308,24,19.99,9.719182401568286,Smart TV,Carrier Billing,4,0
2309,8,19.99,8.247198834037448,Smart TV,PayPal,2,0
2310,11,9.99,13.255128256192279,Mobile,PayPal,1,0
2311,13,14.99,13.461512635208406,PC,PayPal,2,0
2312,17,19.99,41.20840947949119,Mobile,Carrier Billing,4,0
2313,8,9.99,35.524475479283126,Mobile,Carrier Billing,2,0
2314,21,9.99,3.304730507052305,PC,Carrier Billing,0,1
2315,18,19.99,0.7019108710893391,Smart TV,PayPal,0,1
2316,30,14.99,19.14247052379533,Smart TV,Carrier Billing,1,0
2317,18,19.99,39.11595012004359,Smart TV,Credit Card,1,0
2318,46,9.99,26.66089741826487,Tablet,Credit Card,1,0
2319,47,19.99,19.67114300797206,Tablet,Carrier Billing,4,1
2320,31,14.99,15.439257272883696,Mobile,Carrier Billing,2,0
2321,38,9.99,30.771624764408045,Tablet,PayPal,0,0
2322,32,14.99,21.77989379603304,Tablet,Carrier Billing,1,0
2323,11,19.99,37.31758383180352,PC,Carrier Billing,3,0
2324,45,19.99,3.122951375741849,Mobile,Credit Card,1,1
2325,25,14.99,24.23645788533188,Mobile,Credit Card,1,0
2326,33,19.99,14.367023324541172,PC,Credit Card,1,0
2327,38,14.99,24.142752175136017,Smart TV,Credit Card,1,0
2328,41,19.99,22.508562515963977,PC,Carrier Billing,2,0
2329,8,14.99,25.09666209000023,Smart TV,Credit Card,1,0
2330,11,14.99,29.775821467761894,Mobile,PayPal,2,0
2331,22,9.99,33.89792579761827,Mobile,PayPal,0,0
2332,51,9.99,39.51723170403616,Tablet,Carrier Billing,0,0
2333,24,14.99,20.157943010573728,Tablet,PayPal,3,0
2334,41,19.99,14.576500263896863,PC,Credit Card,2,0
2335,17,19.99,7.741782313182771,Tablet,Credit Card,0,0
2336,12,19.99,24.348863403635846,Mobile,PayPal,1,0
2337,57,14.99,28.349173474267538,Mobile,Carrier Billing,2,0
2338,46,14.99,6.515522509688921,Smart TV,Credit Card,0,0
2339,32,14.99,31.446649842487396,Tablet,Credit Card,2,0
2340,15,14.99,18.98649689616188,Smart TV,PayPal,2,0
2341,16,9.99,7.441832157576735,Mobile,Carrier Billing,2,0
2342,54,14.99,11.517128055053519,Tablet,Carrier Billing,3,0
2343,22,19.99,10.567572373562221,Smart TV,PayPal,1,0
2344,28,9.99,10.745447519009423,Mobile,Credit Card,2,0
2345,20,19.99,25.69901396442642,Smart TV,PayPal,0,0
2346,33,14.99,28.638277286885494,Tablet,PayPal,1,0
2347,10,9.99,36.991455815232015,Smart TV,PayPal,3,0
2348,40,14.99,13.017777676615037,Smart TV,Credit Card,2,0
2349,32,9.99,23.429562674553058,Mobile,Credit Card,1,0
2350,50,19.99,13.529741997013435,Tablet,PayPal,0,0
2351,33,14.99,20.201239029957073,PC,Carrier Billing,1,0
2352,2,14.99,5.196196126743418,PC,PayPal,0,0
2353,33,9.99,8.7680285966022,Smart TV,Credit Card,0,0
2354,33,9.99,28.03060488658778,Mobile,Carrier Billing,0,0
2355,41,14.99,5.165340478942504,Tablet,Carrier Billing,0,0
2356,13,9.99,26.14830967677689,Mobile,Credit Card,1,0
2357,30,14.99,13.23850947948283,Tablet,Credit Card,1,0
2358,33,9.99,0.7446361529345289,Mobile,PayPal,1,0
2359,13,19.99,0.0,PC,Credit Card,1,1
2360,52,9.99,34.63461346553343,PC,Carrier Billing,1,0
2361,26,19.99,0.9458353198412404,PC,PayPal,1,1
2362,22,9.99,19.356273839859405,Mobile,PayPal,1,0
2363,39,9.99,23.53950794376982,Mobile,Carrier Billing,4,0
2364,2,14.99,6.867977709535305,Smart TV,Credit Card,2,0
2365,38,9.99,14.464746316464446,PC,PayPal,2,0
2366,39,9.99,24.78823910007813,Smart TV,Carrier Billing,3,0
2367,26,19.99,22.93316184820474,Mobile,Carrier Billing,1,0
2368,46,9.99,15.394244335257454,Tablet,Carrier Billing,2,0
2369,58,14.99,22.36904629675322,PC,Credit Card,1,0
2370,50,19.99,18.977653358144227,PC,Credit Card,1,0
2371,15,14.99,10.295834204374723,PC,Credit Card,3,0
2372,34,14.99,32.00490456773731,PC,Credit Card,4,0
2373,42,14.99,22.07420584961433,PC,Carrier Billing,1,0
2374,55,14.99,1.5796882276093136,Mobile,PayPal,1,0
2375,44,19.99,25.216746491717466,PC,Carrier Billing,2,0
2376,49,9.99,13.844841500063655,PC,PayPal,2,0
2377,40,14.99,17.105638093519072,Smart TV,PayPal,1,0
2378,11,19.99,20.0819483419674,Tablet,PayPal,0,0
2379,3,14.99,12.070524970139038,PC,Credit Card,0,0
2380,59,9.99,38.030378628943524,Smart TV,Carrier Billing,2,0
2381,6,19.99,5.066822747315793,Mobile,PayPal,1,0
2382,9,19.99,20.56687477298438,Smart TV,Carrier Billing,2,0
2383,6,9.99,23.813515811549163,PC,Credit Card,1,0
2384,9,19.99,20.41212775028002,Smart TV,PayPal,5,0
2385,39,9.99,18.090141915220286,Smart TV,Credit Card,1,0
2386,31,19.99,16.229867170132092,Mobile,Credit Card,3,0
2387,32,19.99,11.9682005420203,Smart TV,Carrier Billing,1,0
2388,41,9.99,11.7908684182716,Mobile,PayPal,2,0
2389,50,9.99,31.585434512677807,Mobile,Credit Card,1,0
2390,12,19.99,15.582532765030756,Smart TV,Carrier Billing,5,0
2391,8,19.99,41.32185666806379,PC,PayPal,2,0
2392,8,9.99,26.68940318795768,Tablet,PayPal,2,0
2393,50,9.99,0.0,Smart TV,Credit Card,4,1
2394,28,19.99,28.832590162275658,Smart TV,Credit Card,1,0
2395,20,19.99,19.46840194277418,Smart TV,Credit Card,3,0
2396,47,19.99,6.100482526161763,Tablet,Credit Card,4,0
2397,59,9.99,33.042551998259626,Tablet,PayPal,1,0
2398,7,19.99,15.64083066546472,Mobile,Credit Card,0,0
2399,11,14.99,14.790676397182166,Tablet,Credit Card,0,0
2400,20,9.99,23.75190016942293,Tablet,Credit Card,1,0
2401,16,19.99,31.428303395562345,Smart TV,PayPal,3,0
2402,4,9.99,21.13415198198158,Mobile,Carrier Billing,3,0
2403,6,14.99,20.418193478953388,PC,Carrier Billing,1,0
2404,58,9.99,13.031339855467468,Mobile,PayPal,7,0
2405,22,19.99,31.257568490321013,Tablet,Carrier Billing,2,0
