User_ID,Subscription_Duration_Months,Monthly_Fee,Watch_Time_Hours,Customer_Support_Interactions,Churn,Device_Type_numeric,Payment_Method_numeric
1356,6,14.99,20.98779437551059,0,0,3,2
1357,3,14.99,17.427839631553045,2,0,0,0
1358,7,19.99,8.177535980116,3,0,2,1
1359,51,9.99,23.98498778728405,0,0,2,1
1360,8,9.99,12.61048976098126,4,0,1,2
1361,42,9.99,37.32184577177565,0,0,1,0
1362,52,9.99,0.0,1,0,3,0
1363,15,19.99,22.48258541761684,4,0,0,1
1364,47,14.99,20.42697274458444,1,0,0,0
1365,29,14.99,17.19136244425036,2,0,1,0
1366,33,9.99,14.70764299476988,1,0,3,2
1367,52,9.99,20.686281999327555,1,0,2,1
1368,30,9.99,30.621913076271916,1,0,3,0
1369,39,19.99,3.2781449092386765,2,0,0,0
1370,27,19.99,11.940131031898163,2,0,1,2
1371,36,14.99,9.496828656778597,2,0,2,2
1372,29,9.99,9.027077302773066,1,0,2,2
1373,38,9.99,23.427490054354266,1,0,0,2
1374,57,9.99,25.89337284733849,3,0,2,0
1375,33,9.99,30.651028687320373,1,0,3,0
1376,37,19.99,26.050978326295844,1,0,0,0
1377,27,14.99,26.861419242417664,0,0,0,2
1378,55,14.99,5.881917792586773,1,0,2,0
1379,33,19.99,34.835632416259585,3,0,0,1
1380,4,9.99,17.902424692454897,2,0,1,1
1381,22,14.99,30.32996079096389,3,0,3,0
1382,2,14.99,6.238329835820657,1,0,0,2
1383,10,19.99,17.585801644817753,1,0,1,1
1384,5,9.99,29.43015908567737,0,0,2,0
1385,59,14.99,20.27924442679476,0,0,0,1
1386,10,9.99,12.460301147095912,0,0,1,1
1387,33,14.99,33.09813335192124,1,0,2,1
1388,54,19.99,8.28585607906011,2,0,1,1
1389,38,9.99,19.795732577529886,4,0,2,0
1390,13,19.99,26.401707108826454,1,0,3,1
1391,31,14.99,40.95690329960365,1,0,0,0
1392,47,19.99,15.41644407254294,1,0,3,1
1393,36,19.99,17.235487463401633,3,0,3,1
1394,45,19.99,15.553088666495247,1,0,0,1
1395,24,14.99,22.38470158914547,1,0,3,0
1396,52,9.99,25.879282679978648,1,0,3,1
1397,56,19.99,30.93313378668319,1,0,1,1
1398,15,9.99,27.560477759808094,2,0,2,2
1399,29,14.99,15.026258503497116,3,0,3,1
1400,8,9.99,28.13371022629424,3,0,0,2
1401,5,19.99,20.915456440447283,0,1,1,0
1402,29,19.99,27.452522288182045,2,0,2,1
1403,47,19.99,28.02367432895881,2,0,3,1
1404,4,19.99,36.30125746009827,0,0,3,2
1405,12,19.99,16.45409367497019,1,0,0,2
1406,45,19.99,14.544473972631131,2,0,3,1
1407,2,14.99,24.471634130857204,0,0,0,0
1408,27,14.99,31.82516917670313,1,0,3,2
1409,31,14.99,20.580638300244352,2,0,3,1
1410,51,9.99,32.47712291859819,4,0,0,2
1411,51,9.99,26.900583398086663,3,0,2,0
1412,36,14.99,17.98784522107909,6,0,1,2
1413,36,9.99,25.63335503058906,2,0,0,1
1414,26,9.99,15.651732087322635,3,0,2,2
1415,43,19.99,22.386000732661007,1,0,2,0
1416,27,19.99,9.268408551687644,2,0,0,1
1417,5,9.99,19.318433695655624,1,0,1,1
1418,20,9.99,29.99689153945356,1,0,0,1
1419,11,14.99,27.67146901435742,2,0,3,1
1420,10,9.99,26.208417480333384,3,0,3,0
1421,40,19.99,22.874796750148207,3,0,2,1
1422,38,9.99,21.598460497127945,1,0,3,0
1423,6,14.99,7.329428979349331,3,0,1,0
1424,8,19.99,17.939146269613964,0,0,0,2
1425,23,19.99,21.82615783665396,1,0,1,2
1426,47,19.99,8.755965042597275,3,0,2,1
1427,26,19.99,2.4824408321011724,2,1,3,1
1428,46,9.99,31.28832746943447,3,0,3,0
1429,43,14.99,20.50838526609839,0,0,0,2
1430,12,9.99,22.099792807577828,3,0,1,1
1431,26,9.99,25.556268227948728,2,0,1,1
1432,13,19.99,10.178330495150693,2,0,0,0
1433,40,14.99,15.96504205937372,1,0,3,2
1434,18,19.99,35.040676045201984,4,0,2,1
1435,25,9.99,15.113446033882669,0,0,2,1
1436,33,9.99,17.341447045531414,4,0,0,1
1437,47,19.99,13.305118349978192,1,0,0,1
1438,40,9.99,12.591457735193394,0,0,0,1
1439,43,9.99,31.054813523421146,2,0,1,1
1440,12,19.99,0.0,2,1,3,2
1441,44,9.99,15.429861801478022,2,0,3,0
1442,36,14.99,22.254101426299925,1,0,0,0
1443,48,19.99,36.96791098740288,3,0,2,0
1444,4,14.99,8.647746441115576,1,0,1,1
1445,5,9.99,6.943286529637584,0,0,0,0
1446,56,9.99,11.398996786719351,1,0,1,2
1447,37,19.99,27.017053967895517,3,0,0,1
1448,8,9.99,21.2528546327869,1,0,1,2
1449,42,19.99,5.573643289868194,1,0,2,1
1450,49,19.99,20.995575975999667,1,0,2,1
1451,28,19.99,35.51437765889289,1,0,2,0
1452,31,19.99,22.64480401073136,3,0,2,2
1453,58,19.99,21.645578906286467,2,0,3,0
1454,9,14.99,22.247421195821744,4,0,3,1
1455,54,19.99,24.14502720562866,1,0,1,2
1456,51,14.99,7.328984385981617,0,0,0,2
1457,29,9.99,17.680759978863772,4,0,3,1
1458,14,19.99,18.202438669235924,0,0,0,0
1459,40,9.99,15.165309800225,0,0,1,1
1460,41,19.99,26.861216087738704,4,1,0,2
1461,22,14.99,13.660065367434855,2,0,2,2
1462,11,14.99,16.400315785758757,1,0,2,2
1463,23,14.99,7.3982731934580706,1,0,3,1
1464,1,9.99,23.78310559640859,1,0,1,2
1465,46,19.99,29.419029617610207,3,0,3,2
1466,37,9.99,16.389794823977137,0,0,3,0
1467,21,14.99,28.073904106539032,1,0,3,0
1468,26,9.99,18.53043224562804,1,0,1,2
1469,46,14.99,0.0,1,1,2,0
1470,36,14.99,19.48484665295527,0,0,2,1
1471,54,14.99,18.244287908159567,3,0,3,0
1472,23,19.99,21.029955997616806,4,0,0,0
1473,57,19.99,22.53185435140592,0,0,2,0
1474,1,14.99,13.16078474650525,3,0,2,0
1475,54,9.99,34.713149777599455,4,0,1,1
1476,55,9.99,19.338384461944173,1,0,2,0
1477,51,19.99,18.003363258135842,1,0,2,2
1478,40,14.99,27.44529608301403,0,0,3,0
1479,15,9.99,20.18539945289034,2,0,3,0
1480,21,14.99,45.658416592443984,3,0,1,2
1481,47,9.99,17.900922088920385,1,0,1,1
1482,9,19.99,23.518154509138963,2,0,0,2
1483,53,14.99,12.50847345132939,0,0,2,2
1484,9,14.99,28.70535543038252,0,0,3,2
1485,10,9.99,23.08718394193841,1,0,3,2
1486,52,9.99,16.61031949176664,4,0,2,0
1487,57,9.99,11.275619013983224,1,0,1,0
1488,53,14.99,6.90577700398676,0,0,3,0
1489,26,19.99,24.187145588757943,2,0,1,0
1490,41,19.99,6.131205294729728,1,0,3,1
1491,35,9.99,33.08474169200163,4,0,3,0
1492,52,19.99,7.37154750231635,1,0,0,0
1493,25,9.99,18.216250803917276,1,0,3,1
1494,26,19.99,11.18458727926167,0,0,2,2
1495,11,14.99,20.326862344385766,2,0,2,0
1496,38,9.99,20.265071793753044,0,0,2,0
1497,2,19.99,24.44802998019575,0,1,1,2
1498,7,14.99,4.737210061650096,3,0,3,0
1499,18,19.99,12.36297340821043,2,0,1,2
1500,27,14.99,29.70547451152198,5,0,0,2
1501,34,14.99,26.585516020040107,1,0,3,2
1502,27,19.99,0.0,3,1,2,0
1503,17,19.99,23.772295865948458,1,0,0,2
1504,43,14.99,9.675350240318974,6,0,0,0
1505,59,14.99,14.08177123294714,1,0,3,1
1506,44,14.99,17.72672412685664,4,0,2,2
1507,59,9.99,35.57390157649667,1,0,1,0
1508,51,14.99,9.57302590816714,1,0,3,2
1509,54,9.99,5.961066485998458,4,0,2,0
1510,24,14.99,24.50318826780724,0,0,0,0
1511,25,9.99,19.71982377666,2,0,3,1
1512,7,14.99,32.07003238752549,0,0,0,2
1513,52,14.99,16.471660941486427,1,0,2,0
1514,6,14.99,32.10817259191998,0,0,1,1
1515,53,19.99,20.162685977182782,4,1,1,0
1516,24,19.99,25.291151085637203,1,0,0,0
1517,33,14.99,36.23943487016268,1,0,0,1
1518,49,9.99,18.32752095260827,3,0,0,2
1519,29,9.99,30.446662356754068,3,0,3,1
1520,43,14.99,13.86401428261992,2,0,2,2
1521,22,19.99,22.27538953896241,0,0,0,0
1522,26,9.99,5.553408283167084,1,0,0,0
1523,28,19.99,14.956800310207692,0,0,0,1
1524,50,9.99,9.419647411418556,2,0,1,1
1525,21,14.99,32.20752603254738,2,0,0,1
1526,49,19.99,37.38798360950869,3,0,2,0
1527,7,9.99,16.452980556680593,0,0,1,2
1528,17,14.99,12.269618175989091,1,0,2,1
1529,20,14.99,6.860555032900299,0,0,1,2
1530,41,14.99,22.64541376102067,0,0,1,1
1531,49,19.99,13.977136453315891,1,0,3,1
1532,20,19.99,14.512836586517324,2,0,1,1
1533,54,14.99,36.29588617431935,1,0,1,1
1534,22,19.99,17.03601348453818,2,0,2,0
1535,28,9.99,25.866495703386697,7,0,2,0
1536,40,14.99,20.52961089914612,1,0,0,1
1537,49,14.99,6.447945926595661,5,0,3,0
1538,7,19.99,1.5511962716189451,2,1,1,0
1539,1,14.99,24.875220586956782,2,0,3,0
1540,32,9.99,37.04110520866804,0,0,0,0
1541,13,19.99,23.149875354205008,0,0,3,2
1542,30,19.99,26.24090183184136,0,0,1,2
1543,23,14.99,10.952936944145195,0,0,2,0
1544,51,14.99,30.14894342063009,2,0,3,2
1545,59,14.99,30.02504454882039,2,0,1,1
1546,56,19.99,13.038015276958212,2,0,0,2
1547,19,14.99,25.454087738331275,0,0,1,1
1548,32,9.99,2.335821493270327,3,0,3,2
1549,30,14.99,27.23911966758987,3,0,1,2
1550,29,14.99,14.275824142199545,1,0,1,1
1551,49,19.99,7.728708630899794,2,0,3,1
1552,45,14.99,24.02639956992004,1,0,3,0
1553,29,19.99,2.282700348843548,0,1,0,2
1554,30,14.99,23.42413580768324,2,0,1,1
1555,16,9.99,8.677208704551038,0,0,2,0
1556,40,9.99,6.537238767681405,1,0,3,1
1557,19,19.99,20.59852961379684,1,0,1,0
1558,18,19.99,18.274487424851323,4,0,2,0
1559,1,14.99,34.56789451090507,6,1,2,1
1560,14,14.99,7.151987498773806,5,0,1,1
1561,51,9.99,33.75054491164709,0,0,1,2
1562,47,14.99,8.623553957307228,4,0,1,2
1563,50,9.99,29.194424164250407,0,0,2,0
1564,2,19.99,31.06092522853374,2,1,1,1
1565,54,14.99,23.21458785890925,1,0,3,2
1566,28,19.99,12.09046119461586,0,0,2,0
1567,49,14.99,4.77045528043552,0,0,3,2
1568,50,9.99,0.4822351640481983,5,1,3,0
1569,30,19.99,38.52290954070885,2,0,1,2
1570,38,19.99,17.0314510626803,3,0,3,1
1571,51,14.99,8.953324522724849,2,0,1,0
1572,4,19.99,8.568393939599197,2,0,2,0
1573,1,9.99,21.67862393606761,1,0,3,2
1574,8,19.99,16.051478963959088,4,0,1,2
1575,29,19.99,0.8070742114303187,1,0,0,2
1576,55,14.99,28.64540669463449,1,0,1,1
1577,39,19.99,23.349835554979247,3,0,0,2
1578,3,14.99,38.39910999168883,1,0,1,2
1579,32,14.99,31.40791447554539,1,0,0,1
1580,10,19.99,0.0,0,1,3,2
1581,10,9.99,34.16973973837563,1,0,0,1
1582,19,14.99,32.07491249274537,0,0,3,1
1583,46,19.99,12.63627247644,0,0,3,2
1584,34,14.99,15.674242428769206,0,0,1,1
1585,33,9.99,24.11725107241242,1,0,3,2
1586,23,9.99,9.857849912031718,2,0,2,1
1587,55,14.99,17.572711317871697,2,0,0,0
1588,28,9.99,30.00037445825913,3,0,1,2
1589,32,19.99,25.177279086900803,0,0,3,0
1590,50,19.99,13.332152360382604,2,0,0,0
1591,7,14.99,30.227605566412247,1,0,0,0
1592,29,9.99,23.028952625429312,0,0,2,0
1593,8,19.99,22.687054529468732,2,0,0,2
1594,1,19.99,14.850676370187958,2,0,1,1
1595,57,19.99,19.93461456331138,3,0,1,2
1596,55,14.99,12.259085183802274,0,0,3,2
1597,3,14.99,0.5944841529635028,2,1,3,1
1598,24,19.99,17.202078343010157,1,0,1,0
1599,23,19.99,18.77847753905201,0,0,0,1
1600,59,9.99,21.37288779487665,1,0,0,0
1601,8,9.99,32.12154598368495,2,0,2,2
1602,54,9.99,13.4771515527329,2,0,3,1
1603,57,14.99,16.322479964852803,2,0,0,1
1604,47,19.99,27.661775976212184,0,0,0,0
1605,37,14.99,12.474778854181546,1,0,3,1
1606,3,19.99,21.53749528808478,2,0,1,2
1607,51,9.99,15.917179864356438,0,0,0,1
1608,33,9.99,17.563756172885736,1,0,2,1
1609,28,9.99,27.58144889210677,1,0,0,2
1610,47,9.99,16.2654694401956,1,0,0,0
1611,8,19.99,27.907440072398344,0,0,2,1
1612,34,9.99,0.4756689179484183,2,0,1,0
1613,35,19.99,5.703853260805387,1,0,2,1
1614,32,19.99,0.0,1,1,2,2
1615,24,14.99,8.342293828330332,2,0,3,0
1616,14,9.99,38.568436628491725,0,0,0,1
1617,32,9.99,19.82464091316547,0,0,1,0
1618,56,14.99,12.786972495425433,0,0,0,1
1619,46,19.99,27.82806824992424,1,0,1,2
1620,43,9.99,29.240110572571723,1,0,2,2
1621,16,19.99,7.79152185937474,2,0,3,1
1622,4,14.99,44.982001179741125,0,0,2,1
1623,52,19.99,22.76330843001056,0,0,0,0
1624,37,9.99,24.02351988454341,0,0,3,1
1625,54,19.99,24.972331513578617,1,0,3,0
1626,21,19.99,24.951378700459728,2,0,0,1
1627,14,9.99,13.785265952855225,4,0,1,2
1628,31,9.99,41.12519290962802,0,0,3,0
1629,55,19.99,17.148115532563406,0,0,1,0
1630,48,19.99,29.57517777643326,0,0,1,2
1631,18,14.99,15.25065377778752,2,0,1,0
1632,7,9.99,13.477334968966854,1,0,3,2
1633,10,19.99,39.0186461325099,0,0,2,2
1634,7,9.99,18.9162896338116,1,0,3,2
1635,33,14.99,19.658927990104555,3,0,2,1
1636,23,19.99,22.8361720550501,2,0,3,2
1637,21,19.99,46.01770471320802,3,0,2,0
1638,19,19.99,41.68761167921427,2,0,2,1
1639,48,9.99,32.83782608325773,3,0,3,2
1640,19,14.99,48.53622582740449,0,0,1,2
1641,36,9.99,10.554232800790912,0,0,1,2
1642,29,19.99,26.558839906913896,1,0,2,0
1643,18,14.99,20.75822930980438,2,0,0,1
1644,2,19.99,2.3091226796414333,0,1,0,1
1645,1,19.99,24.63096930663776,2,0,3,1
1646,47,9.99,15.09173520085951,6,0,3,0
1647,5,19.99,35.335008409803095,0,1,3,2
1648,20,14.99,16.049781355616314,1,0,0,1
1649,11,19.99,15.481080307771574,1,0,1,2
1650,42,19.99,35.33068825851305,1,0,3,0
1651,2,9.99,19.345460215778285,2,0,3,1
1652,3,14.99,31.62877693747156,1,0,1,0
1653,23,9.99,24.24359439923299,0,0,2,1
1654,55,19.99,24.37771461303473,2,0,3,1
1655,12,9.99,17.559526271195935,1,0,0,2
1656,20,9.99,25.02210045707008,2,0,0,0
1657,5,9.99,18.685081880107745,4,1,3,1
1658,37,9.99,11.961965523436312,1,0,0,1
1659,38,19.99,18.957456846835456,2,0,1,0
1660,30,19.99,32.87830788675058,1,0,2,2
1661,9,14.99,25.360092255913663,0,0,2,0
1662,34,9.99,27.684407313267663,1,0,3,1
1663,53,9.99,20.014673714421104,0,0,3,0
1664,44,14.99,0.622098438185045,1,0,2,2
1665,35,9.99,7.78571501580924,1,0,2,2
1666,52,14.99,17.109944464561327,0,0,3,2
1667,58,19.99,8.649376544827124,4,0,0,2
1668,22,14.99,14.756424374092278,2,0,3,2
1669,44,9.99,14.394454302857978,1,0,1,2
1670,24,14.99,14.69591259872434,1,0,3,2
1671,17,19.99,34.37169855304112,0,0,3,1
1672,10,9.99,19.470217250704703,2,0,3,0
1673,30,19.99,29.346701581005345,0,0,3,2
1674,56,19.99,21.63944944558026,0,0,3,0
1675,59,14.99,34.157466076601125,0,0,3,0
1676,46,19.99,30.20979605147626,0,0,0,1
1677,23,9.99,14.084841303294326,0,0,3,0
1678,32,19.99,39.61629473298179,0,0,2,0
1679,17,19.99,15.454775929815836,1,0,3,2
1680,50,14.99,22.00000665831661,2,0,0,2
1681,51,19.99,23.77026833030328,0,0,1,0
1682,17,14.99,24.883647602144976,1,0,2,2
1683,14,14.99,27.961798949762343,1,0,3,1
1684,9,9.99,12.43215581252309,2,0,3,0
1685,40,9.99,27.123352668133677,1,0,2,0
1686,2,9.99,25.81145557008673,5,0,3,1
1687,45,9.99,20.00472034789085,1,0,0,1
1688,25,14.99,18.10256496045939,3,0,3,1
1689,39,19.99,11.918983544742916,1,0,1,1
1690,9,9.99,24.803511621244528,1,0,0,0
1691,54,9.99,13.39530480041704,2,0,3,2
1692,22,9.99,22.37880770199648,2,0,1,2
1693,43,19.99,18.986709771819097,2,0,2,2
1694,46,9.99,6.658392442507745,2,0,0,2
1695,4,19.99,10.665614861270068,1,0,3,1
1696,26,14.99,24.04775857773534,0,0,3,2
1697,58,14.99,14.75681886030592,2,0,2,2
1698,29,14.99,14.41579831512467,3,0,2,0
1699,45,19.99,12.360525977556478,0,0,0,0
1700,34,9.99,12.69988477135514,2,0,0,2
1701,23,9.99,36.42666517856348,1,0,0,1
1702,37,9.99,8.800608629953832,1,0,3,2
1703,11,9.99,34.72903245665178,3,0,3,1
1704,6,9.99,16.692687792017214,2,0,0,0
1705,18,19.99,13.462455074221236,2,0,3,1
1706,21,14.99,23.838235638312693,0,0,2,2
1707,42,9.99,20.53040784270447,1,0,1,0
1708,36,14.99,18.02500049131336,2,0,3,2
1709,41,19.99,22.19883630493471,0,0,0,2
1710,38,19.99,20.371981969362675,2,0,3,1
1711,34,9.99,17.844022486601595,1,0,2,2
1712,17,19.99,29.3567437925074,1,0,0,2
1713,37,14.99,5.530232844888396,1,0,1,0
1714,25,9.99,10.853351768355868,1,0,0,1
1715,38,9.99,12.117848326980848,2,0,0,1
1716,58,14.99,9.42063337991091,2,0,0,0
1717,12,9.99,20.859266093324063,2,0,3,0
1718,23,9.99,25.05419559074492,0,0,1,1
1719,53,14.99,0.3746950547907843,1,0,2,0
1720,42,9.99,15.259469269641937,1,0,3,1
1721,22,9.99,16.783364194508835,3,0,1,0
1722,21,14.99,17.141440438425697,0,0,1,1
1723,27,19.99,7.14912030133474,1,0,3,1
1724,57,14.99,16.866791271723702,1,0,0,0
1725,31,9.99,10.888771081298948,3,0,1,2
1726,6,14.99,16.6562289329868,1,0,2,2
1727,27,9.99,2.803724813344644,1,0,3,0
1728,40,9.99,16.724405766310202,0,0,1,1
1729,34,14.99,12.809664040375068,2,0,2,0
1730,12,9.99,17.37518952253112,1,0,2,2
1731,45,19.99,23.007927103144745,0,0,2,1
1732,57,9.99,19.552649395847794,3,0,2,1
1733,53,14.99,27.933952017755573,2,0,3,1
1734,7,19.99,16.39233586803658,2,0,2,2
1735,10,19.99,26.18884817865093,2,0,3,2
1736,45,9.99,31.24987106380164,0,0,2,1
1737,17,14.99,22.737597054639537,1,0,2,1
1738,26,9.99,19.79202169467789,3,0,3,2
1739,21,9.99,24.14362084178789,0,0,0,2
1740,28,14.99,23.09083617454457,2,0,1,1
1741,58,14.99,30.01243008093258,5,0,1,0
1742,46,9.99,27.93799459509865,0,0,3,0
1743,2,19.99,28.05827210424773,1,0,2,0
1744,54,9.99,20.4402595756181,0,0,3,2
1745,43,19.99,23.41226632692484,0,0,2,0
1746,1,9.99,23.225262632559676,0,0,3,0
1747,51,14.99,7.926205978922955,1,0,1,2
1748,53,19.99,30.68916018425312,2,0,3,0
1749,36,14.99,3.3070947005553144,2,1,1,1
1750,51,14.99,27.12186657627037,0,0,1,2
1751,26,14.99,22.66996096857708,2,0,1,1
1752,29,14.99,17.157117722307945,2,0,3,0
1753,21,14.99,23.911901588262516,2,0,0,1
1754,11,9.99,24.18569326229448,2,0,3,2
1755,40,19.99,6.922000932469237,2,0,3,0
1756,11,9.99,34.16126282081506,1,0,0,2
1757,36,9.99,20.721380538516662,5,0,0,0
1758,49,9.99,43.1473230454092,2,0,1,2
1759,59,14.99,27.897710286367065,2,0,2,2
1760,39,9.99,20.49397346915384,0,0,2,1
1761,40,19.99,13.099607140073822,2,0,1,2
1762,35,9.99,18.891604628072717,2,0,3,2
1763,54,14.99,21.49830728582665,4,0,2,1
1764,34,19.99,34.65430154327721,0,0,3,0
1765,55,19.99,32.266598343105294,1,0,0,0
1766,47,19.99,24.514884824749466,0,0,0,2
1767,24,19.99,37.69191169236664,1,0,1,1
1768,54,9.99,0.0,1,0,3,0
1769,22,14.99,24.62787386528308,1,0,1,1
1770,5,19.99,32.55651918520435,3,1,2,2
1771,56,19.99,25.474377714155505,1,0,2,1
1772,33,14.99,6.671920211765015,3,0,2,2
1773,58,9.99,33.89443133517794,2,0,3,0
1774,36,19.99,27.613485633734346,1,0,1,0
1775,47,9.99,23.430119602134603,0,0,1,0
1776,20,9.99,20.883579911560723,1,0,2,0
1777,19,9.99,39.937020681487546,0,0,1,1
1778,35,9.99,24.44517543732952,2,0,0,1
1779,52,19.99,17.580803412628363,1,0,0,1
1780,43,19.99,11.886214991044405,5,0,0,2
1781,17,9.99,27.575291392086143,0,0,0,0
1782,59,9.99,29.86233395275601,1,0,1,0
1783,45,14.99,20.565155544836895,0,0,0,0
1784,43,14.99,14.422215201539233,2,0,0,1
1785,34,14.99,33.3005659821205,5,0,0,1
1786,9,19.99,11.125845823031677,3,0,0,0
1787,26,14.99,39.6944538133198,2,0,0,2
1788,2,19.99,12.654661816519685,1,0,3,1
1789,53,19.99,7.217019861513323,1,0,3,0
1790,9,19.99,8.496333026366338,3,0,0,0
1791,9,19.99,8.902791717067656,2,0,0,0
1792,40,14.99,17.63403895963152,2,0,1,2
1793,17,9.99,15.318274843991569,2,0,0,0
1794,1,9.99,30.246398248307155,3,0,2,1
1795,25,9.99,28.820748152894804,3,0,3,2
1796,43,14.99,17.7648894098431,4,0,0,2
1797,40,9.99,51.0338440576487,0,0,3,0
1798,42,14.99,17.63238933215007,4,0,0,1
1799,25,14.99,18.96483644937135,2,0,2,1
1800,39,14.99,7.225820518676151,2,0,0,0
1801,35,9.99,19.194596753750297,2,0,3,0
1802,3,9.99,22.974006913911,2,0,3,1
1803,50,9.99,8.157791061061888,1,0,3,2
1804,37,19.99,15.013085751903049,2,0,1,2
1805,44,14.99,23.270107299756127,3,0,3,0
1806,44,19.99,14.7516452089923,2,0,0,0
1807,51,14.99,12.658408276290546,0,0,2,1
1808,30,9.99,27.82133014203943,0,0,2,1
1809,38,14.99,7.178861888669362,0,0,0,1
1810,34,14.99,9.120776214063437,2,0,1,1
1811,12,19.99,21.773793405842795,1,0,0,0
1812,19,14.99,28.46159262740284,0,0,3,0
1813,37,9.99,23.0552396622662,2,0,1,1
1814,44,14.99,17.761127446437893,1,0,0,0
1815,59,14.99,16.946113807959076,2,0,1,0
1816,59,14.99,30.104418828265366,4,0,2,1
1817,49,19.99,28.590014329706825,3,0,0,2
1818,17,14.99,20.498492518429057,1,0,0,2
1819,10,14.99,17.22381300863482,1,0,2,1
1820,57,19.99,20.35272192645304,2,0,1,2
1821,55,19.99,12.728025514069255,1,0,2,0
1822,49,19.99,18.498243486051,1,0,1,2
1823,47,19.99,15.104633280094347,1,0,0,1
1824,12,9.99,18.9915518162154,1,0,1,1
1825,16,9.99,15.463157303390982,2,0,1,2
1826,24,14.99,25.23951873938,1,0,3,2
1827,19,9.99,28.18405399849436,1,0,3,0
1828,8,14.99,16.202841797853118,0,0,3,2
1829,31,9.99,11.881203311332689,1,0,2,2
1830,21,19.99,27.116217341841725,1,0,2,2
1831,17,19.99,21.84758812788441,3,0,3,0
1832,23,9.99,16.332639214829776,2,0,0,2
1833,37,9.99,33.75551913363207,2,0,0,0
1834,54,14.99,14.349657395335065,0,0,0,0
1835,16,14.99,0.0706368431982369,1,0,2,1
1836,6,14.99,12.92040629368002,0,0,1,1
1837,8,19.99,36.18378476891313,1,0,2,0
1838,25,19.99,16.822962689331927,1,0,3,0
1839,18,19.99,14.845607085640424,4,0,1,0
1840,25,19.99,20.26603121253564,2,0,0,1
1841,12,14.99,30.110630878929012,2,0,2,0
1842,15,19.99,19.171000092828415,1,0,2,1
1843,59,19.99,25.913475819086404,1,0,3,1
1844,26,19.99,18.107337690631915,2,0,0,0
1845,41,19.99,25.99211171146366,0,0,2,0
1846,45,9.99,21.80262793901512,1,0,2,0
1847,26,14.99,16.020082251107777,2,0,1,1
1848,47,14.99,22.580919766013363,0,0,2,2
1849,32,19.99,14.574900922852663,0,0,1,0
1850,10,9.99,6.218116481668943,0,0,2,2
1851,16,14.99,19.80112206147861,2,0,0,2
1852,7,14.99,7.106256421101506,3,0,3,2
1853,17,19.99,25.97429535528888,1,0,0,2
1854,23,19.99,19.6250922827518,1,0,3,2
1855,26,14.99,34.23291948423834,1,0,2,1
1856,21,14.99,16.69762888975753,2,0,0,1
1857,22,9.99,19.79972803156476,0,0,1,1
1858,58,14.99,5.303739488534866,0,0,3,2
1859,7,14.99,8.959066888294542,2,0,3,1
1860,14,19.99,3.212772376514735,1,1,2,0
1861,15,14.99,30.774938111461644,0,0,3,2
1862,53,19.99,15.40445685005881,1,0,3,0
1863,7,14.99,33.27079751393404,2,0,3,2
1864,9,14.99,0.0,0,1,2,2
1865,51,14.99,35.48074398544108,1,0,0,2
1866,48,9.99,19.319771092951218,3,0,2,2
1867,8,19.99,23.39847388965331,3,0,1,0
1868,50,9.99,9.370572698168312,1,0,3,2
1869,59,14.99,25.27289918837327,0,0,3,2
1870,23,9.99,16.260858539447895,1,0,0,1
1871,29,19.99,8.060457779547669,2,0,3,2
1872,18,14.99,7.923336470980653,1,0,0,2
1873,31,9.99,7.746495634177,2,0,3,2
1874,30,9.99,23.802395957968297,3,0,3,2
1875,52,19.99,13.64368384138402,1,0,2,2
1876,39,9.99,3.59906244290163,2,0,2,2
1877,35,19.99,23.69299514037708,0,0,1,0
1878,18,14.99,0.0,1,0,0,0
1879,59,14.99,33.29072096994096,6,0,1,2
1880,42,9.99,39.86410576273252,0,0,2,0
1881,39,14.99,6.875763244732616,2,0,0,1
1882,17,14.99,30.52450631614043,0,0,2,1
1883,14,9.99,23.49098002405504,3,0,0,2
1884,31,14.99,14.9996132345072,4,0,3,2
1885,24,9.99,15.466275793701625,2,0,1,0
1886,35,19.99,26.54478312910108,1,0,1,1
1887,44,19.99,19.600492023965412,1,0,0,2
1888,45,19.99,0.0,1,1,1,1
1889,34,9.99,40.730144030035234,0,0,2,0
1890,3,9.99,24.331741859848044,0,0,1,2
1891,37,14.99,19.479892191829546,1,0,0,2
1892,43,14.99,12.815767603151563,4,0,1,2
1893,40,14.99,18.11039496333569,3,0,1,1
1894,26,14.99,32.69187258851191,0,0,2,0
1895,55,14.99,22.616184345462013,0,0,3,1
1896,23,9.99,23.75374624448005,3,0,2,1
1897,44,9.99,7.508293803531094,4,0,1,2
1898,39,19.99,16.503697237732776,3,0,1,0
1899,15,19.99,20.51051506743348,0,0,3,0
1900,56,19.99,26.96566343457542,0,0,3,2
1901,49,19.99,15.841837901213458,0,0,2,0
1902,4,9.99,29.278687654752137,3,0,3,2
1903,29,9.99,8.55646791654558,1,0,2,2
1904,22,9.99,20.695363230869617,3,0,0,0
1905,25,14.99,19.02385121101546,0,0,1,0
1906,13,14.99,4.844735386144105,0,0,3,0
1907,18,19.99,19.522918433241035,1,0,0,0
1908,33,14.99,14.173954794338623,4,0,0,1
1909,16,9.99,34.13774727492927,2,0,2,2
1910,45,19.99,15.89743964078913,5,0,2,2
1911,42,19.99,23.508705345927147,3,0,3,2
1912,44,14.99,7.68958017184659,3,0,2,2
1913,2,19.99,22.36568893413224,1,0,0,1
